438	том	то	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#129.067#129.324
439	что	что	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#129.324#129.581
440	вот	вот	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#129.581#129.838
441	да	да	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#129.838#130.095
442	сценарий	сценарий	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#130.095#130.352
443	основа	основа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#130.352#130.609
444	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#130.609#130.866
445	сценарий	сценарий	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#130.866#131.123
446	основа	основа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#131.123#131.38
447	ааа	ааа	INTJ	_	_	_	_	_	@sag1984m-words#@sag1984m#131.38#131.637
448	хороших	хороший	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#131.637#131.894
449	сценаристов	сценарист	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#131.894#132.151
450	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#132.151#132.408
451	России	Россия	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#132.408#132.665
452	очень	очень	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#132.665#132.922
453	мало	малый	ADJ	_	Number=Sing|Variant=Short	_	_	_	@sag1984m-words#@sag1984m#132.922#133.22
454	те	тот	DET	_	Case=Acc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#133.56#133.761
455	что	что	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#133.761#133.962
456	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#133.962#134.163
457	сошли	сойти	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#134.163#134.364
458	с	с	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#134.364#134.565
459	ума	ум	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#134.565#134.766
460	говоря	говорить	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#134.766#134.967
461	что	что	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#134.967#135.168
462	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@sag1984m-words#@sag1984m#135.168#135.369
463	стоят	стоять	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#135.369#135.57
464	десять	десять	NUM	_	Case=Acc	_	_	_	@sag1984m-words#@sag1984m#135.57#135.771
465	миллионов	миллион	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#135.771#135.972
466	рублей	рубль	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#135.972#136.173
467	за	за	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#136.173#136.374
468	полный	полный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#136.374#136.575
469	метр	метр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#136.575#136.78
470	а	а	CCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#137.52#137.715
471	ну	ну	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#137.715#137.91
472	как	как	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#137.91#138.105
473	бы	бы	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#138.105#138.3
474	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#138.3#138.495
475	а	а	CCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#138.495#138.69
476	десять	десять	NUM	_	Case=Nom	_	_	_	@sag1984m-words#@sag1984m#138.69#138.885
477	миллионов	миллион	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#138.885#139.08
478	рублей	рубль	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#139.08#139.275
479	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#139.275#139.47
480	все	весь	PRON	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#139.47#139.665
481	что	что	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#139.665#139.86
482	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#139.86#140.055
483	можешь	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#140.055#140.25
484	взять	брать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#140.25#140.445
485	у	у	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#140.445#140.64
486	минкульта	минкульт	PROPN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#140.64#140.835
487	допустим	допустить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=EMPTY|VerbForm=Fin|Voice=Mid	_	_	_	@sag1984m-words#@sag1984m#140.835#141.04
488	ну	ну	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#141.12#141.395
489	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#141.395#141.67
490	очень	очень	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#141.67#141.945
491	странно	странно	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@sag1984m-words#@sag1984m#141.945#142.22
492	заплатить	платить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#142.22#142.495
493	только	только	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#142.495#142.77
494	сценаристу	сценарист	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#142.77#143.045
495	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#143.045#143.32
496	ну	ну	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#143.32#143.595
497	эт...	эт...	X	_	_	_	_	_	@sag1984m-words#@sag1984m#143.595#143.87
498	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#143.87#144.145
499	идеотизм	идеотизм	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#144.145#144.42
500	то	то	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#144.42#144.695
501	есть	есть	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#144.695#144.97
502	у	у	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#144.97#145.245
503	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@sag1984m-words#@sag1984m#145.245#145.52
504	еще	еще	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#145.52#145.795
505	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#145.795#146.07
506	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#146.07#146.345
507	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#146.345#146.62
508	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#146.62#146.895
509	понимают	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#146.895#147.17
510	как	как	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#147.17#147.445
511	устроен	устроить	VERB	_	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@sag1984m-words#@sag1984m#147.445#147.72
512	рынок	рынок	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#147.72#147.995
513	у	у	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#147.995#148.27
514	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@sag1984m-words#@sag1984m#148.27#148.545
515	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#148.545#148.82
516	артисты	артист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#148.82#149.095
517	которые	который	PRON	_	Case=Acc	_	_	_	@sag1984m-words#@sag1984m#149.095#149.37
518	#одновременно#	#одновременно#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#149.37#149.66
519	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@sag1984m-words#@sag1984m#151.85#152.087
520	никак	никак	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#152.087#152.324
521	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#152.324#152.561
522	устроен	устроить	VERB	_	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@sag1984m-words#@sag1984m#152.561#152.8
523	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#153.01#153.29
524	просто	просто	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#153.29#153.57
525	поднимает	поднимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#153.57#153.85
526	трубку	трубка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#153.85#154.13
527	и	и	CCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#154.13#154.41
528	называет	называвать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#154.41#154.69
529	любую	любой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#154.69#154.97
530	сумму	сумма	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#154.97#155.25
531	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#155.25#155.53
532	вот	вот	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#155.53#155.81
533	так	так	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#155.81#156.09
534	устроен	устроить	VERB	_	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@sag1984m-words#@sag1984m#156.09#156.37
535	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#156.37#156.65
536	рынок	рынок	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#156.65#156.93
537	вот	вот	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#157.83#158.163
538	и	и	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#158.163#158.496
539	все	все	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#158.496#158.83
540	а	а	CCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#160.0#160.32
541	где	где	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#160.32#160.64
542	профсоюзы	профсоюз	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#160.64#160.96
543	то	то	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#160.96#161.28
544	есть	есть	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#161.28#161.6
545	во	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#161.6#161.92
546	всем	весь	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#161.92#162.24
547	мире	мир	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#162.24#162.56
548	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#162.56#162.88
549	профсоюзы	профсоюз	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#162.88#163.2
550	слушай	слушать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#163.2#163.52
551	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@sag1984m-words#@sag1984m#163.52#163.84
552	вот	вот	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#163.84#164.16
553	снимал	снимать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#164.16#164.48
554	ограбление	ограбление	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#164.48#164.8
555	по-американски	по-американски	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#164.8#165.12
556	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#165.12#165.44
557	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#165.44#165.76
558	очень	очень	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#165.76#166.08
559	просто	просто	ADJ	_	Gender=Neut|Number=Sing|Variant=Short	_	_	_	@sag1984m-words#@sag1984m#166.08#166.4
560	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#166.4#166.72
561	допустим	допустить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=EMPTY|VerbForm=Fin|Voice=Mid	_	_	_	@sag1984m-words#@sag1984m#166.72#167.04
562	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#167.04#167.36
563	мо...	мо...	X	_	_	_	_	_	@sag1984m-words#@sag1984m#167.36#167.68
564	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#167.68#168.0
565	имеешь	иметь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#168.0#168.32
566	права	право	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#168.32#168.64
567	ээ	ээ	INTJ	_	_	_	_	_	@sag1984m-words#@sag1984m#168.64#168.96
568	короче	короче	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#168.96#169.28
569	щас	ейчас	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#169.28#169.6
570	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@sag1984m-words#@sag1984m#169.6#169.92
571	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#169.92#170.24
572	поняли	понять	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#170.24#170.56
573	то	то	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#170.56#170.88
574	есть	быть	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#170.88#171.2
575	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#171.2#171.52
576	производишь	производить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#171.52#171.84
577	фильм	фильм	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#171.84#172.16
578	до	до	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#172.16#172.48
579	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#172.48#172.8
580	твоего	твой	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#172.8#173.12
581	мотора	мотор	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#173.12#173.44
582	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#173.44#173.76
583	там	там	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#173.76#174.08
584	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#174.47#174.851
585	должен	должный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@sag1984m-words#@sag1984m#174.851#175.232
586	утвердить	утвердить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#175.232#175.613
587	художника-постановщика	художника-постановщик	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#175.613#175.994
588	за	за	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#175.994#176.375
589	двенадцать	двенадцать	NUM	_	Case=Acc	_	_	_	@sag1984m-words#@sag1984m#176.375#176.756
590	недель	неделя	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#176.756#177.137
591	до	до	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#177.137#177.518
592	твоего	твой	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#177.518#177.899
593	мотора	мотор	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#177.899#178.28
594	так	так	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#178.28#178.661
595	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#178.661#179.042
596	требует	требовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#179.042#179.423
597	профсоюз	профсоюз	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#179.423#179.804
598	то	то	PART	_	_	_	_	_	@at1995m-words#@at1995m#293.992#294.259
599	есть	есть	PART	_	_	_	_	_	@at1995m-words#@at1995m#294.259#294.526
600	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#180.566#180.96
601	три	три	NUM	_	Case=Nom	_	_	_	@sag1984m-words#@sag1984m#181.58#181.908
602	месяца	месяц	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#181.908#182.236
603	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#182.236#182.564
604	понимаешь	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#182.564#182.892
605	если	если	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#182.892#183.22
606	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#183.22#183.548
607	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#183.548#183.876
608	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#183.876#184.204
609	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#184.204#184.532
610	ну	ну	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#184.532#184.86
611	пытаешься	пытаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#184.86#185.188
612	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#185.188#185.516
613	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#185.516#185.844
614	подхалтурить	подхалтурить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#185.844#186.172
615	то	то	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#186.172#186.5
616	все	все	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#186.5#186.828
617	прочее	прочий	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#186.828#187.156
618	то	то	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#187.156#187.484
619	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#187.484#187.812
620	профсоюз	профсоюз	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#187.812#188.14
621	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#188.14#188.468
622	дает	давать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#188.468#188.796
623	как	как	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#188.796#189.124
624	бы	бы	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#189.124#189.452
625	лицензию	лицензия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#189.452#189.78
626	на	на	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#189.78#190.108
627	производство	производство	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#190.108#190.436
628	этого	этот	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#190.436#190.764
629	фильма	фильм	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#190.764#191.092
630	понимаешь	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#191.092#191.42
631	страховая	страховой	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#191.85#192.091
632	э	э	INTJ	_	_	_	_	_	@sag1984m-words#@sag1984m#192.091#192.332
633	под	под	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#192.332#192.573
634	тебя	ты	PRON	_	Case=Gen|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#192.573#192.814
635	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#192.814#193.055
636	подписывает	подписывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#193.055#193.296
637	и	и	CCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#193.296#193.537
638	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#193.537#193.778
639	просто	просто	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#193.778#194.019
640	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#194.019#194.26
641	снимаешь	снимать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#194.26#194.501
642	кино	кино	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#194.501#194.742
643	к	к	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#194.742#194.983
644	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#194.983#195.224
645	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#195.224#195.465
646	приходит	приходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#195.465#195.706
647	артист	артист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#195.706#195.947
648	то	то	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#195.947#196.188
649	есть	есть	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#196.188#196.429
650	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#196.429#196.67
651	должен	должный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@sag1984m-words#@sag1984m#196.67#196.911
652	выдержать	выдержать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#196.911#197.152
653	все	весь	DET	_	Case=Acc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#197.152#197.393
654	правила	правило	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#197.393#197.634
655	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#197.634#197.875
656	то	то	PART	_	_	_	_	_	@at1995m-words#@at1995m#293.992#294.259
